Node_ID,Primary_Street,Secondary_Street,Morphological_Clutter,Altitude_m,Latitude,Longitude,Serving_GW_ID,RSSI_dBm,Status
75,Alejandro Nivelo Zúñiga,Joan Tenecela,Residential,2509,-2.9166725,-78.9961299,1,-79.48,CONNECTED
76,Alejandro Nivelo Zúñiga,Nicolás Vivar Regalado,Dense Urban,2501,-2.9164156,-78.9962261,1,-111.78,CONNECTED
77,Alejandro Nivelo Zúñiga,Pacaybamba,Residential,2513,-2.9170511,-78.9960773,1,-80.69,CONNECTED
78,Alejandro Nivelo Zúñiga,Rosa Jerves de Ordoñez,Residential,2518,-2.9185398,-78.9954737,1,-84.78,CONNECTED
79,Alejandro Vega Toral,Nicanor Aguilar,Dense Urban,2521,-2.9092643,-79.0057885,11,-118.57,CONNECTED
80,Alejandro Volta,Gay Lussac,Residential,2627,-2.8807469,-79.0028163,4,-107.65,CONNECTED
81,Alejandro Volta,Ptolomeo,Residential,2620,-2.8802581,-79.0020323,4,-106.66,CONNECTED
82,Alejandro Volta,Unnamed Road,Residential,2606,-2.8802297,-79.0007503,4,-103.4,CONNECTED
83,Alejandro Volta,Yaupi,Residential,2621,-2.8813441,-79.000411,4,-101.98,CONNECTED
84,Alexander Fleming,Avenida Abelardo J. Andrade,Dense Urban,2664,-2.8828811,-79.0178642,15,-107.61,CONNECTED
85,Alexander Fleming,Tales de Mileto,Dense Urban,2658,-2.8822283,-79.0158691,15,-73.28,CONNECTED
86,Alexander Fleming,Unnamed Road,Dense Urban,2661,-2.8823727,-79.0162889,15,-83.81,CONNECTED
87,Alfonso Andrade Chiriboga,Avenida de las Américas,Residential,2579,-2.8890002,-79.0190978,6,-84.34,CONNECTED
88,Alfonso Andrade Chiriboga,Avenida de las Américas,Residential,2579,-2.8888616,-79.0190868,6,-84.44,CONNECTED
89,Alfonso Andrade Chiriboga,Francisco Paredes Herrera,Residential,2577,-2.8898582,-79.0191787,6,-84.03,CONNECTED
90,Alfonso Andrade Chiriboga,Gaspar Sangurima,Residential,2577,-2.8897778,-79.0191707,6,-84.04,CONNECTED
91,Alfonso Andrade Chiriboga,Mariscal Lamar,Residential,2575,-2.8905507,-79.0192505,10,-97.68,CONNECTED
92,Alfonso Borrero,Avenida Loja,Residential,2542,-2.9005347,-79.0138542,14,-87.84,CONNECTED
93,Alfonso Borrero,Avenida Remigio Crespo Toral,Dense Urban,2537,-2.9027746,-79.0143042,9,-117.15,CONNECTED
94,Alfonso Borrero,Lorenzo Piedra,Residential,2540,-2.9009601,-79.0135036,14,-89.15,CONNECTED
95,Alfonso Borrero,Rafael Ramirez S.,Dense Urban,2538,-2.9024484,-79.0139558,9,-118.89,CONNECTED
96,Alfonso Borrero,Remigio Tamariz Crespo,Dense Urban,2538,-2.902191,-79.0137055,9,-120.14,CONNECTED
97,Alfonso Carrasco,Avenida Unidad Nacional,Dense Urban,2553,-2.8944981,-79.0189673,14,-117.85,CONNECTED
98,Alfonso Carrasco,Avenida Unidad Nacional,Dense Urban,2553,-2.8944806,-79.0190373,14,-118.16,CONNECTED
99,Alfonso Cordero,Avenida Florencia Astudillo,Residential,2518,-2.9054492,-79.0038148,13,-78.43,CONNECTED
100,Alfonso Cordero,Avenida Florencia Astudillo,Residential,2518,-2.9053947,-79.0038218,13,-78.15,CONNECTED
101,Alfonso Cordero,Daniel Palacios,Dense Urban,2516,-2.9095547,-79.0046108,11,-117.9,CONNECTED
102,Alfonso Cordero,Eduardo Malo Andrade,Dense Urban,2517,-2.9100966,-79.0049511,11,-115.11,CONNECTED
103,Alfonso Cordero,José Peralta,Residential,2516,-2.9063039,-79.0037213,13,-82.25,CONNECTED
104,Alfonso Cordero,Manuel J. Calle,Residential,2515,-2.9075202,-79.0036674,13,-86.43,CONNECTED
105,Alfonso Cordero,Miguel Cordero Dávila,Dense Urban,2516,-2.9086905,-79.0038883,11,-121.81,CONNECTED
106,Alfonso Cordero,Miguel Cordero Dávila,Dense Urban,2516,-2.9086745,-79.0040136,11,-121.72,CONNECTED
107,Alfonso Cordero,Roberto Crespo Toral,Residential,2516,-2.9091093,-79.004283,11,-85.81,CONNECTED
108,Alfonso Cordero,Roberto Crespo Toral,Residential,2516,-2.9090492,-79.0042311,11,-86.04,CONNECTED
109,Alfonso Cuesta Cuesta,Carlos Blanco Encalada,Dense Urban,2648,-2.8817075,-79.0142136,15,-104.87,CONNECTED
110,Alfonso Cuesta Cuesta,Joaquín Fernández de Córdova,Dense Urban,2648,-2.8823307,-79.0141903,15,-103.44,CONNECTED
111,Alfonso Cuesta Cuesta,Jose M Ortega,Dense Urban,2644,-2.8826329,-79.0139182,15,-124.06,CONNECTED
112,Alfonso Cuesta Cuesta,Pucará,Dense Urban,2663,-2.8809947,-79.0145833,15,-106.26,CONNECTED
113,Alfonso Jerves,Antonio Vargas Machuca,Residential,2534,-2.9027149,-79.0007042,13,-78.02,CONNECTED
114,Alfonso Jerves,Avenida Huayna Cápac,Residential,2521,-2.9038484,-78.9966759,13,-91.38,CONNECTED
115,Alfonso Jerves,Bajada de Todos Santos,Residential,2531,-2.9033598,-79.0015286,13,-72.91,CONNECTED
116,Alfonso Jerves,Jesús Arriaga,Residential,2522,-2.9037061,-78.9973024,13,-89.97,CONNECTED
117,Alfonso Jerves,Manuel Vega,Residential,2525,-2.9032481,-78.9989007,13,-85.51,CONNECTED
118,Alfonso Jerves,Miguel Estrella,Residential,2525,-2.9034687,-78.9981618,13,-87.75,CONNECTED
119,Alfonso Jerves,Tomás Ordóñez,Residential,2532,-2.9029634,-78.9999134,13,-81.76,CONNECTED
120,Alfonso Malo,Avenida Huayna Cápac,Residential,2521,-2.9048707,-78.9965604,13,-92.06,CONNECTED
121,Alfonso Malo,Jesús Arriaga,Residential,2523,-2.9045494,-78.9975229,13,-89.86,CONNECTED
122,Alfonso Malo,Manuel Vega,Dense Urban,2526,-2.9039942,-78.9990488,13,-119.51,CONNECTED
123,Alfonso Malo,Miguel Estrella,Residential,2523,-2.9042433,-78.998359,13,-87.61,CONNECTED
124,Alfonso Malo,Tomás Ordóñez,Dense Urban,2532,-2.9036425,-79.000052,13,-114.87,CONNECTED
125,Alfonso Moreno Mora,Avenida Fray Vicente Solano,Residential,2521,-2.9097667,-79.0083558,11,-86.03,CONNECTED
126,Alfonso Moreno Mora,Avenida Loja,Dense Urban,2555,-2.9032592,-79.0211971,10,-113.99,CONNECTED
127,Alfonso Moreno Mora,Avenida Pichincha,Dense Urban,2553,-2.9060701,-79.0198304,9,-120.49,CONNECTED
128,Alfonso Moreno Mora,César Dávila Andrade,Dense Urban,2538,-2.9076468,-79.014828,9,-100.32,CONNECTED
129,Alfonso Moreno Mora,Ezequiel Márquez,Dense Urban,2555,-2.9064378,-79.0186139,9,-115.34,CONNECTED
130,Alfonso Moreno Mora,Federico Proaño,Residential,2524,-2.9092205,-79.0099273,11,-89.94,CONNECTED
131,Alfonso Moreno Mora,José Escudero Reyes,Residential,2527,-2.9088741,-79.010711,11,-91.72,CONNECTED
132,Alfonso Moreno Mora,Juan Cuesta,Dense Urban,2553,-2.9059065,-79.0203474,9,-122.3,CONNECTED
133,Alfonso Moreno Mora,Juan Íñiguez V.,Residential,2533,-2.9083297,-79.0118595,9,-84.16,CONNECTED
134,Alfonso Moreno Mora,Julio Moreno,Residential,2558,-2.9055902,-79.0210723,10,-88.4,CONNECTED
135,Alfonso Moreno Mora,Leopoldo Espinoza Cobos,Dense Urban,2549,-2.9062377,-79.01928,9,-118.34,CONNECTED
136,Alfonso Moreno Mora,Lorenzo Piedra,Residential,2556,-2.9046602,-79.0210499,10,-85.88,CONNECTED
137,Alfonso Moreno Mora,Luis Sojos,Dense Urban,2558,-2.9056908,-79.0210398,10,-123.36,CONNECTED
138,Alfonso Moreno Mora,Miguel Diaz,Dense Urban,2547,-2.9067537,-79.0176471,9,-109.9,CONNECTED
139,Alfonso Moreno Mora,Nicolas Sojos,Residential,2535,-2.9079993,-79.0138143,9,-75.98,CONNECTED
140,Alfonso Moreno Mora,Ricardo Muñoz Dávila,Dense Urban,2544,-2.9071383,-79.0165045,9,-101.55,CONNECTED
141,Alfonso Moreno Mora,Ricardo Muñoz Dávila,Dense Urban,2544,-2.9071155,-79.0165807,9,-102.15,CONNECTED
142,Alfonso Moreno Mora,Ulises Chacón,Dense Urban,2537,-2.9073914,-79.0156427,9,-96.7,CONNECTED
143,Alfonso Moreno Mora,Unnamed Road,Residential,2524,-2.9095563,-79.0090229,11,-87.74,CONNECTED
144,Alfonso Moreno Mora,Unnamed Road,Residential,2559,-2.9051924,-79.0210694,10,-87.37,CONNECTED
145,Alfonso Uriguen,Roberto Crespo Toral,Dense Urban,2512,-2.9112414,-79.0038587,11,-111.96,CONNECTED
146,Alfredo Baquerizo M.,Juan José Flores,Dense Urban,2520,-2.900683,-78.9932605,3,-122.81,CONNECTED
147,Alfredo Espinosa Tamayo,Avenida Gapal,Dense Urban,2513,-2.9169758,-78.9932364,1,-110.73,CONNECTED
148,Alfredo Espinosa Tamayo,Carlos Larrea,Dense Urban,2507,-2.9164273,-78.9924066,1,-110.74,CONNECTED
149,Alfredo Espinosa Tamayo,Luis Robalino Dávila,Dense Urban,2509,-2.9166309,-78.9927691,1,-110.22,CONNECTED
150,Alfredo Espinosa Tamayo,Ángel Paredes,Residential,2510,-2.9163079,-78.9920015,1,-79.24,CONNECTED
151,Allcuquiro,Río Upano,Residential,2510,-2.896663,-78.9863355,3,-83.33,CONNECTED
152,Alonso Damaso,Antonio Machado Ruiz,Dense Urban,2543,-2.9169736,-79.0183003,8,-116.91,CONNECTED
153,Alonso Damaso,Gregorio Marañon,Dense Urban,2546,-2.9182034,-79.0185587,8,-120.74,CONNECTED
154,Alonso Damaso,José Ortega y Gasset,Residential,2537,-2.919417,-79.0190369,9,-101.4,CONNECTED
155,Alonso Damaso,Pasaje Damaso Alonso,Residential,2540,-2.918879,-79.0189233,8,-87.93,CONNECTED
156,Altar Urco,Río Malacatus,Residential,2519,-2.8935566,-78.9860183,3,-91.59,CONNECTED
157,Amadeo Pauta Rodríguez,Bonicatti,Residential,2519,-2.8804291,-78.986653,5,-87.5,CONNECTED
158,Amazonas,Avenida Unidad Nacional,Dense Urban,2556,-2.9022619,-79.0226964,10,-105.52,CONNECTED
159,Amazonas,Avenida Unidad Nacional,Dense Urban,2556,-2.9021809,-79.0227653,10,-104.9,CONNECTED
160,Amazonas,Avenida de las Américas,Residential,2567,-2.8982121,-79.0261171,10,-85.43,CONNECTED
161,Amazonas,Bahamas,Dense Urban,2567,-2.8987919,-79.0254468,10,-115.78,CONNECTED
162,Amazonas,Chile,Dense Urban,2559,-2.9007543,-79.0238924,10,-102.04,CONNECTED
163,Amazonas,Del Retorno Ecuador,Dense Urban,2563,-2.9001894,-79.0243035,10,-105.9,CONNECTED
164,Amazonas,Ecuador,Dense Urban,2563,-2.9001563,-79.0243308,10,-106.17,CONNECTED
165,Amazonas,Ecuador,Dense Urban,2564,-2.8998363,-79.0245587,10,-108.5,CONNECTED
166,Amazonas,Guayas,Dense Urban,2555,-2.9027184,-79.022244,10,-109.09,CONNECTED
167,Amazonas,Haiti,Residential,2568,-2.8985583,-79.0256967,10,-83.57,CONNECTED
168,Amazonas,Pasaje Amazonas,Dense Urban,2558,-2.9011524,-79.0235907,10,-100.51,CONNECTED
169,Amazonas,República Dominicana,Dense Urban,2564,-2.8997751,-79.0246082,10,-108.98,CONNECTED
170,Amazonas,Unnamed Road,Dense Urban,2560,-2.9004457,-79.024108,10,-103.93,CONNECTED
171,Amazonas,Venezuela,Dense Urban,2563,-2.8991039,-79.0251071,10,-113.48,CONNECTED
172,Amazonas,calle sin retorno,Dense Urban,2559,-2.9007783,-79.0238742,10,-101.9,CONNECTED
173,Andres Beltran,Federico Proaño,Residential,2531,-2.9099585,-79.0101333,11,-89.18,CONNECTED
174,Andres Beltran,José Escudero Reyes,Residential,2527,-2.9093889,-79.0109592,11,-91.45,CONNECTED
175,Andres Córdova,Eloy Alfaro,Dense Urban,2518,-2.9013496,-78.9949567,7,-121.7,CONNECTED
176,Andrés Banegas,Avenida Turuhuayco,Residential,2552,-2.8826028,-78.993655,5,-98.36,CONNECTED
177,Andrés Banegas,José Banegas,Residential,2560,-2.882096,-78.9934411,5,-100.06,CONNECTED
178,Antonio Carrillo Buenaño,Hernán Crespo Toral,Dense Urban,2638,-2.8838131,-79.0140608,15,-128.59,CONNECTED
179,Antonio Carrillo Buenaño,Jose M Ortega,Dense Urban,2643,-2.8828965,-79.0141441,15,-122.81,CONNECTED
180,Antonio Carrillo Buenaño,Luis Felipe Donoso Barba,Dense Urban,2641,-2.8834132,-79.0140804,15,-125.77,CONNECTED
181,Antonio De Nebrija,Carlos Quinto,Residential,2535,-2.9140558,-79.0144561,9,-93.56,CONNECTED
182,Antonio De Nebrija,Domingo Savio,Residential,2535,-2.9135011,-79.0151312,9,-92.44,CONNECTED
183,Antonio De Nebrija,Felipe II,Residential,2537,-2.9129241,-79.015683,9,-91.29,CONNECTED
184,Antonio Farfán,Avenida de las Américas,Dense Urban,2576,-2.8858285,-78.9982969,4,-89.18,CONNECTED
185,Antonio Farfán,Eugenio Espejo,Dense Urban,2574,-2.8875365,-78.9982075,4,-109.83,CONNECTED
186,Antonio Farfán,Pasaje de las Américas,Dense Urban,2577,-2.8861794,-78.9982704,4,-96.02,CONNECTED
187,Antonio Farfán,Tomás de Heres,Dense Urban,2576,-2.886707,-78.9982236,4,-102.82,CONNECTED
188,Antonio Machado Ruiz,Avenida Felipe II,Residential,2541,-2.9171241,-79.0169973,8,-86.48,CONNECTED
189,Antonio Machado Ruiz,Fernando de Aragón,Dense Urban,2544,-2.9167584,-79.0191235,8,-114.02,CONNECTED
190,Antonio Machado Ruiz,José Vasconcelos,Residential,2542,-2.91705,-79.0177138,8,-84.74,CONNECTED
191,Antonio Mansilla,Saúl Tiberio Mora,Park/Periphery,2690,-2.8819737,-79.0258808,15,-133.18,CONNECTED
192,Antonio Neumane,Barrial Blanco,Dense Urban,2541,-2.8821139,-78.9894074,5,-109.17,CONNECTED
193,Antonio Neumane,Cordillera De Colonche,Dense Urban,2552,-2.8820039,-78.990469,5,-123.47,CONNECTED
194,Antonio Neumane,Cordillera De Toizan,Residential,2572,-2.8817607,-78.9923614,4,-91.99,CONNECTED
195,Antonio Neumane,Del Cantor,Residential,2575,-2.8809204,-78.9947121,4,-89.08,CONNECTED
196,Antonio Neumane,Del Cantor,Residential,2576,-2.8808756,-78.9948408,4,-88.95,CONNECTED
197,Antonio Neumane,Del Concierto,Residential,2575,-2.8805565,-78.9961865,4,-87.76,CONNECTED
198,Antonio Neumane,Enrique Espín,Dense Urban,2554,-2.8819924,-78.9906396,5,-124.35,CONNECTED
199,Antonio Neumane,José Banegas,Residential,2583,-2.8815702,-78.9929329,4,-91.19,CONNECTED
200,Antonio Neumane,Juan Strobbel,Residential,2581,-2.8814105,-78.9933795,4,-90.59,CONNECTED
201,Antonio Neumane,Julio Jaramillo,Residential,2574,-2.8804697,-78.9960695,4,-88.11,CONNECTED
202,Antonio Neumane,Martín Gárate,Residential,2576,-2.8807457,-78.995203,4,-88.66,CONNECTED
203,Antonio Neumane,Pasaje Del Trovador,Residential,2564,-2.8818879,-78.9916228,4,-93.14,CONNECTED
204,Antonio Neumane,Unnamed Road,Residential,2557,-2.8819331,-78.9911449,5,-93.59,CONNECTED
205,Antonio Neumane,Unnamed Road,Residential,2575,-2.8806073,-78.9955885,4,-88.4,CONNECTED
206,Antonio Pons,Humberto Albornoz,Dense Urban,2484,-2.901066,-78.9865577,3,-128.05,CONNECTED
207,Antonio Pons,Luis Larrea Alba,Residential,2482,-2.9020018,-78.985984,3,-102.67,CONNECTED
208,Antonio Pons,Mariano Suárez,Dense Urban,2484,-2.9013521,-78.9863779,3,-130.61,CONNECTED
209,Antonio Pons,Unnamed Road,Dense Urban,2483,-2.9016449,-78.9861912,3,-133.15,CONNECTED
210,Antonio Ramirez,Avenida 10 de Agosto,Residential,2519,-2.9116027,-79.0067137,11,-75.08,CONNECTED
211,Antonio Ramirez,Avenida 10 de Agosto,Residential,2519,-2.9115197,-79.0066926,11,-75.48,CONNECTED
212,Antonio Ramirez,Belisario Andrade,Residential,2522,-2.9126174,-79.0069261,11,-70.7,CONNECTED
213,Antonio Ramirez,Francisco Carrasco,Dense Urban,2522,-2.9120508,-79.0068083,11,-104.63,CONNECTED
214,Antonio Tamariz,Avenida Remigio Crespo Toral,Dense Urban,2534,-2.9049702,-79.0121155,9,-115.87,CONNECTED
215,Antonio Tamariz,Padre Julio Matovelle,Dense Urban,2534,-2.9056054,-79.0125573,9,-112.53,CONNECTED
216,Antonio Valdiviezo,Antonio Vargas Machuca,Residential,2536,-2.8933917,-78.9992416,2,-84.15,CONNECTED
217,Antonio Valdiviezo,Tomás Ordóñez,Residential,2533,-2.8935597,-78.9982185,2,-79.99,CONNECTED
218,Antonio Vallejo,Avenida de las Américas,Dense Urban,2564,-2.8860021,-78.9964791,4,-107.5,CONNECTED
219,Antonio Vallejo,Avenida de las Américas,Dense Urban,2565,-2.8861477,-78.9964125,4,-108.45,CONNECTED
220,Antonio Vallejo,Coronel Francisco Calderón,Dense Urban,2554,-2.8888613,-78.9962774,12,-133.79,CONNECTED
221,Antonio Vallejo,Cristóbal Ojeda,Dense Urban,2560,-2.8854555,-78.9965206,4,-124.31,CONNECTED
222,Antonio Vallejo,Del Chorro,Dense Urban,2549,-2.8898387,-78.9962107,2,-121.65,CONNECTED
223,Antonio Vallejo,Eugenio Espejo,Dense Urban,2565,-2.8874054,-78.9963708,4,-113.65,CONNECTED
224,Antonio Vallejo,La Gasca,Dense Urban,2551,-2.8893482,-78.9962398,2,-123.23,CONNECTED
225,Antonio Vallejo,Tomás de Heres,Dense Urban,2567,-2.8867592,-78.9963967,4,-110.87,CONNECTED
226,Antonio Vallejo,Unnamed Road,Dense Urban,2563,-2.8882937,-78.9963134,4,-117.28,CONNECTED
227,Antonio Vargas Machuca,Antonio Vega Muñoz,Residential,2536,-2.8939248,-78.9993336,2,-83.96,CONNECTED
228,Antonio Vargas Machuca,Avenida Héroes de Verdeloma,Dense Urban,2555,-2.8894903,-78.9984806,12,-129.8,CONNECTED
229,Antonio Vargas Machuca,Calle Larga,Residential,2522,-2.9037665,-79.0010354,13,-76.97,CONNECTED
230,Antonio Vargas Machuca,Gaspar Sangurima,Residential,2534,-2.8949176,-78.9994725,2,-84.21,CONNECTED
231,Antonio Vargas Machuca,Gran Colombia,Residential,2536,-2.8970332,-78.9998282,2,-87.2,CONNECTED
