Node_ID,Primary_Street,Secondary_Street,Morphological_Clutter,Altitude_m,Latitude,Longitude,Serving_GW_ID,RSSI_dBm,Status
70,5 de Junio,Darquea,Dense Urban,2560,-1.2359864,-78.6226111,5,-119.94,CONNECTED
71,5 de Junio,Primera Imprenta,Dense Urban,2560,-1.2364528,-78.6223082,5,-120.53,CONNECTED
72,5 de Junio,Simón Bolívar,Dense Urban,2558,-1.2354523,-78.6229581,5,-119.55,CONNECTED
73,9 de Octubre,Agustin Franco,Dense Urban,2676,-1.2591414,-78.6182113,8,-133.15,CONNECTED
74,9 de Octubre,Antonio Pineda,Dense Urban,2664,-1.2592705,-78.6168996,7,-133.88,CONNECTED
75,9 de Octubre,Avenida Luis Alberto Valencia,Dense Urban,2666,-1.2594647,-78.6167666,7,-134.26,CONNECTED
76,9 de Octubre,Cacique Álvarez,Dense Urban,2691,-1.2601414,-78.6190877,6,-134.53,CONNECTED
77,9 de Octubre,José García,Dense Urban,2680,-1.25955,-78.618571,8,-133.26,CONNECTED
78,9 de Octubre,José Mires,Dense Urban,2675,-1.258947,-78.6180413,8,-133.12,CONNECTED
79,9 de Octubre,José de Antepara,Residential,2697,-1.261199,-78.619766,6,-97.25,CONNECTED
80,9 de Octubre,Manuel Matheu,Residential,2703,-1.2622092,-78.620717,6,-108.46,CONNECTED
81,9 de Octubre,Pasaje F,Residential,2699,-1.2614302,-78.619973,6,-97.01,CONNECTED
82,9 de Octubre,Pasaje Piales,Residential,2693,-1.260711,-78.6194059,6,-97.68,CONNECTED
83,A la Costa,Avenida Rodrigo Pachano,Residential,2523,-1.2286529,-78.6246417,9,-101.36,CONNECTED
84,A la Costa,Avenida Rodrigo Pachano,Residential,2523,-1.2286132,-78.6246674,9,-101.54,CONNECTED
85,A la Costa,Himno Nacional,Residential,2521,-1.228078,-78.6250402,9,-104.53,CONNECTED
86,A la Costa,Virgen Del Sol (Trajano Mera),Residential,2522,-1.2275306,-78.6254547,9,-106.23,CONNECTED
87,Abdón Calderón,Avenida Cevallos,Dense Urban,2553,-1.2356667,-78.620392,5,-113.53,CONNECTED
88,Abdón Calderón,Avenida Cevallos,Dense Urban,2553,-1.2355964,-78.6204183,5,-113.19,CONNECTED
89,Abdón Calderón,Avenida González Suárez,Dense Urban,2541,-1.232884,-78.6215167,9,-105.25,CONNECTED
90,Abdón Calderón,Avenida González Suárez,Dense Urban,2541,-1.2327998,-78.6215713,9,-104.35,CONNECTED
91,Abdón Calderón,Avenida Pasteur,Dense Urban,2535,-1.2320641,-78.622051,9,-93.77,CONNECTED
92,Abdón Calderón,Avenida Pasteur,Dense Urban,2536,-1.232131,-78.622014,9,-94.98,CONNECTED
93,Abdón Calderón,Darquea,Dense Urban,2551,-1.2346203,-78.620815,5,-108.56,CONNECTED
94,Abdón Calderón,Eduardo Paredes,Dense Urban,2540,-1.2325347,-78.621758,9,-101.12,CONNECTED
95,Abdón Calderón,Juan Cajas,Dense Urban,2556,-1.2360218,-78.6202823,5,-115.19,CONNECTED
96,Abdón Calderón,Primera Imprenta,Dense Urban,2549,-1.2350001,-78.6206746,5,-110.37,CONNECTED
97,Abdón Calderón,Simón Bolívar,Dense Urban,2549,-1.2336258,-78.6211622,5,-105.13,CONNECTED
98,Abel Castillo,Aparicio Rivadeneira,Dense Urban,2694,-1.2616999,-78.6304858,6,-104.67,CONNECTED
99,Abel Gilbert,Avenida Pasteur,Dense Urban,2517,-1.230983,-78.6181092,5,-132.59,CONNECTED
100,Abel Gilbert,Julian Coronel,Residential,2511,-1.2300718,-78.6181788,5,-104.92,CONNECTED
101,Abel Gilbert,Miguel Campadónico,Residential,2499,-1.2296043,-78.6177187,5,-109.22,CONNECTED
102,Abel Gilbert,Pablo Arturo Suárez,Dense Urban,2515,-1.2303583,-78.6181587,0,-150,OUTAGE
103,Afectos Intimos,La Heroina,Residential,2541,-1.2266642,-78.6256348,9,-89.42,CONNECTED
104,Afectos Intimos,Virgen Del Sol (Trajano Mera),Residential,2523,-1.2272895,-78.6251412,9,-105.8,CONNECTED
105,Agricultura,Calle F,Residential,2519,-1.2271762,-78.6238575,9,-105.47,CONNECTED
106,Agricultura,Catesismo PG,Residential,2527,-1.2263743,-78.624754,9,-88.8,CONNECTED
107,Aguas Verdes,Huaquillas,Residential,2559,-1.2277581,-78.6054122,3,-85.43,CONNECTED
108,Aguas Verdes,La Piedra,Residential,2550,-1.2266181,-78.6045802,3,-88.06,CONNECTED
109,Alajuela,Asunción,Residential,2507,-1.2437714,-78.6073536,2,-106.31,CONNECTED
110,Alberto Moncayo,Manuel Isaías Sánchez,Residential,2699,-1.261097,-78.634489,6,-87,CONNECTED
111,Alberto Rosero,Destacamento Base Norte,Residential,2578,-1.2243325,-78.6006639,3,-94.19,CONNECTED
112,Alberto Rosero,Destacamento J. Jimenez Banga,Residential,2582,-1.2216225,-78.6050161,3,-110.23,CONNECTED
113,Alberto Rosero,Destacamento Pachicutza,Residential,2580,-1.2220821,-78.6042782,3,-109.02,CONNECTED
114,Alberto Rosero,Destacamento Soldado Vargas,Residential,2586,-1.2212927,-78.6056082,1,-111.51,CONNECTED
115,Alberto Rosero,Destacamento de los Tayos,Residential,2585,-1.2228889,-78.6027846,3,-109.02,CONNECTED
116,Alberto Rosero,Segundo Quiros,Residential,2575,-1.2243584,-78.5999511,3,-94.67,CONNECTED
117,Alberto Rosero,Unnamed Road,Residential,2574,-1.224329,-78.5993115,3,-95.22,CONNECTED
118,Alberto Rosero,Unnamed Road,Residential,2577,-1.2235707,-78.6020114,3,-94.72,CONNECTED
119,Alberto Rosero,Unnamed Road,Residential,2578,-1.2243566,-78.6004495,3,-94.3,CONNECTED
120,Alberto Rosero,Unnamed Road,Residential,2582,-1.2224964,-78.6034933,3,-108.9,CONNECTED
121,Albión,Batallón los Rifles,Dense Urban,2676,-1.2559017,-78.6196317,8,-126.62,CONNECTED
122,Albión,Diego Donoso,Dense Urban,2678,-1.2564081,-78.6203479,8,-126.04,CONNECTED
123,Albión,José Mires,Dense Urban,2678,-1.2561771,-78.6199661,8,-126.38,CONNECTED
124,Albión,Letamendi,Dense Urban,2675,-1.255646,-78.6193193,8,-126.9,CONNECTED
125,Alcedo y Bejarano,Balarezo Moncayo,Dense Urban,2679,-1.2587422,-78.6332624,6,-117.19,CONNECTED
126,Alcedo y Bejarano,Efrén Reyes,Dense Urban,2682,-1.2592442,-78.6339974,6,-119.51,CONNECTED
127,Alejandro Chavez,El Precursor,Park/Periphery,2643,-1.234034,-78.6365126,7,-130.12,CONNECTED
128,Alejandro Chavez,Las Aguacollas,Residential,2639,-1.2348763,-78.6375682,10,-105.27,CONNECTED
129,Alejandro Chavez,Las Aguacollas,Residential,2641,-1.2348767,-78.6376987,7,-108.09,CONNECTED
130,Alejandro Chavez,Maugeri,Residential,2657,-1.2361115,-78.6394844,8,-107.8,CONNECTED
131,Alejo Lascano,Izquieta Perez,Residential,2501,-1.2303021,-78.6162947,5,-110.48,CONNECTED
132,Alemania (Bogota),Noruega,Residential,2465,-1.2389729,-78.6111832,2,-53.55,CONNECTED
133,Alemania (Bogota),Portugal,Dense Urban,2469,-1.2387731,-78.6115668,2,-17.68,CONNECTED
134,Alemania (Bogota),Suiza (La Paz),Residential,2463,-1.2391954,-78.6107822,2,-63.57,CONNECTED
135,Alfonso Minacho,El Chaguarquero,Park/Periphery,2583,-1.2232421,-78.6100402,1,-131.44,CONNECTED
136,Alfonso Minacho,Francisco Sampedro,Residential,2579,-1.2228138,-78.6091017,1,-109.7,CONNECTED
137,Algeciras,Americo Vespucio,Residential,2652,-1.2548768,-78.6387691,7,-104.59,CONNECTED
138,Algeciras,Avenida Quis Quis,Residential,2660,-1.254931,-78.637901,8,-101.04,CONNECTED
139,Algeciras,Centa,Residential,2652,-1.2548541,-78.6388322,7,-104.63,CONNECTED
140,Almagro,Benalcázar,Dense Urban,2640,-1.2477433,-78.6334242,10,-134.14,CONNECTED
141,Almagro,Magallanes,Dense Urban,2640,-1.2481969,-78.6329712,10,-133.6,CONNECTED
142,Almagro,Pizarro,Residential,2631,-1.2473181,-78.6338531,10,-98.2,CONNECTED
143,Ambrosio Davalos,José García,Dense Urban,2681,-1.2586683,-78.6191949,8,-131.36,CONNECTED
144,Ambrosio Davalos,José Mires,Dense Urban,2674,-1.2580841,-78.6186236,8,-131.31,CONNECTED
145,Americo Vespucio,Málaga,Residential,2655,-1.2533711,-78.6388444,8,-101.74,CONNECTED
146,Americo Vespucio,Valencia,Residential,2655,-1.2530488,-78.6388492,8,-101.72,CONNECTED
147,Ana María Albornoz,Óscar Efrén Reyes,Residential,2705,-1.261353,-78.632573,6,-93.52,CONNECTED
148,Angela Coronado,Maugeri,Residential,2658,-1.2370346,-78.6386031,8,-106.95,CONNECTED
149,Angela Coronado,Nieto Polo de Aguila,Residential,2621,-1.2356386,-78.636587,10,-104.27,CONNECTED
150,Angela Coronado,Raymundo de Salazar,Residential,2657,-1.2367812,-78.6382485,8,-106.92,CONNECTED
151,Angela Coronado,Unnamed Road,Residential,2651,-1.2364253,-78.6377504,7,-107.42,CONNECTED
152,Angela Coronado,Uvas,Residential,2628,-1.2358048,-78.6368293,10,-104.35,CONNECTED
153,Aniceto Jordan Manzano,Avenida Antonio Clavijo,Dense Urban,2668,-1.2572303,-78.633971,8,-134.04,CONNECTED
154,Aniceto Jordan Manzano,César Silva,Dense Urban,2668,-1.257468,-78.6324408,8,-132.1,CONNECTED
155,Aniceto Jordan Manzano,Isaac Robayo,Dense Urban,2674,-1.2581489,-78.6319541,6,-113.13,CONNECTED
156,Ante,Avenida Los Héroes,Dense Urban,2694,-1.2607726,-78.623858,6,-124.89,CONNECTED
157,Ante,Pablo Arenas,Residential,2697,-1.2620794,-78.6229103,6,-92.49,CONNECTED
158,Ante,Pasaje 2,Dense Urban,2694,-1.261251,-78.623538,6,-125.92,CONNECTED
159,Ante,Selva Alegre,Dense Urban,2694,-1.2615785,-78.6232785,6,-126.74,CONNECTED
160,Antillas,Bolivar,Dense Urban,2540,-1.2316559,-78.6176717,5,-108.51,CONNECTED
161,Antisana,Avenida Los Andes,Dense Urban,2602,-1.2413735,-78.6207979,4,-127.19,CONNECTED
162,Antisana,Carihuayrazo,Dense Urban,2606,-1.2412517,-78.6228553,1,-119.67,CONNECTED
163,Antisana,Carihuayrazo,Dense Urban,2609,-1.2413456,-78.6214557,1,-128.81,CONNECTED
164,Antisana,Pasochoa,Dense Urban,2609,-1.241313,-78.6223274,1,-123.81,CONNECTED
165,Antisana,Pasochoa,Dense Urban,2610,-1.2413242,-78.6219175,10,-120.17,CONNECTED
166,Antofagasta,Encarnación,Dense Urban,2556,-1.232145,-78.6026951,3,-98.51,CONNECTED
167,Antofagasta,Guanajuato,Dense Urban,2550,-1.2330101,-78.6026386,3,-104.49,CONNECTED
168,Antofagasta,Paramaribo,Dense Urban,2553,-1.2344636,-78.6026488,3,-113.29,CONNECTED
169,Antofagasta,Tegucigalpa,Dense Urban,2552,-1.2340479,-78.6026488,3,-111.05,CONNECTED
170,Antofagasta,Unnamed Road,Dense Urban,2550,-1.2335773,-78.6026461,3,-108.23,CONNECTED
171,Antonio Arellano,Avenida Rumiñahui,Dense Urban,2658,-1.251298,-78.6230358,7,-97.25,CONNECTED
172,Antonio Arellano,Avenida Rumiñahui,Dense Urban,2659,-1.2514202,-78.6230657,7,-98.81,CONNECTED
173,Antonio Arellano,Ignacio Indaburo,Dense Urban,2663,-1.2520344,-78.6230818,7,-104.62,CONNECTED
174,Antonio Arellano,José Mires,Dense Urban,2666,-1.2526576,-78.6230869,8,-106.94,CONNECTED
175,Antonio Díaz,José Suarez,Dense Urban,2673,-1.2529486,-78.6239463,8,-100.98,CONNECTED
176,Antonio Flores,Camilo Ponce,Dense Urban,2694,-1.2598798,-78.6262044,6,-116.49,CONNECTED
177,Antonio Flores,Isidro Ayora,Dense Urban,2692,-1.2599736,-78.6253321,6,-120.07,CONNECTED
178,Antonio Flores,Jeronimo Carrion,Dense Urban,2693,-1.2599331,-78.6257659,6,-118.38,CONNECTED
179,Antonio José de Sucre,Eloy Alfaro,Dense Urban,2571,-1.2394566,-78.6257655,1,-113.12,CONNECTED
180,Antonio José de Sucre,Eugenio Espejo,Dense Urban,2575,-1.2398346,-78.6262045,1,-112.58,CONNECTED
181,Antonio José de Sucre,Floreana I,Dense Urban,2589,-1.2455861,-78.6316911,4,-121.52,CONNECTED
182,Antonio José de Sucre,Francisco Flor,Dense Urban,2579,-1.2447534,-78.6314115,4,-119.95,CONNECTED
183,Antonio José de Sucre,Guayaquil,Dense Urban,2577,-1.243976,-78.6305668,4,-116.36,CONNECTED
184,Antonio José de Sucre,Joaquín Lalama,Dense Urban,2576,-1.2406209,-78.6270758,1,-113.37,CONNECTED
185,Antonio José de Sucre,José Joaquín de Olmedo,Dense Urban,2580,-1.2445107,-78.6311822,4,-118.99,CONNECTED
186,Antonio José de Sucre,Juan León Mera,Dense Urban,2581,-1.2417087,-78.6281935,4,-112.36,CONNECTED
187,Antonio José de Sucre,Juan Montalvo,Dense Urban,2578,-1.2422423,-78.6287568,4,-111.49,CONNECTED
188,Antonio José de Sucre,Luis A. Martínez,Dense Urban,2578,-1.2411356,-78.6276067,4,-114.42,CONNECTED
189,Antonio José de Sucre,Mariano Castillo,Dense Urban,2581,-1.2427926,-78.6293457,4,-112.05,CONNECTED
190,Antonio José de Sucre,Mariano Eguez,Dense Urban,2579,-1.2402228,-78.6266398,1,-112.66,CONNECTED
191,Antonio José de Sucre,Pasaje José E. Rodo,Dense Urban,2578,-1.2436882,-78.6302633,4,-115.07,CONNECTED
192,Antonio José de Sucre,Quito,Dense Urban,2580,-1.2433619,-78.6299193,4,-113.71,CONNECTED
193,Antonio Machado,Avenida Manuela Sáenz,Residential,2697,-1.2613331,-78.6394619,6,-96.81,CONNECTED
194,Antonio Machado,García Lorca,Residential,2689,-1.260777,-78.638196,6,-94.8,CONNECTED
195,Antonio Machado,Gustavo Adolfo Bécquer,Residential,2691,-1.260936,-78.638556,6,-95.4,CONNECTED
196,Antonio Machado,Menéndez y Pelayo,Residential,2693,-1.261102,-78.638912,6,-95.97,CONNECTED
197,Antonio Pineda,Granaderos,Dense Urban,2665,-1.2594056,-78.617038,7,-133.96,CONNECTED
198,Antonio Pineda,José García,Dense Urban,2679,-1.2602235,-78.618083,8,-134.58,CONNECTED
199,Antonio Pineda,José Mires,Dense Urban,2669,-1.2597488,-78.6174542,8,-134.69,CONNECTED
200,Antonio Romero,José García,Dense Urban,2681,-1.258571,-78.6192668,8,-131.13,CONNECTED
201,Antonio de Sierra,José García,Dense Urban,2680,-1.258469,-78.619355,8,-130.87,CONNECTED
202,Aparicio Rivadeneira,Avenida Jácome Clavijo,Dense Urban,2691,-1.2614777,-78.6309005,6,-104.91,CONNECTED
203,Aparicio Rivadeneira,Avenida Jácome Clavijo,Dense Urban,2691,-1.2614351,-78.6309854,6,-105.13,CONNECTED
204,Aparicio Rivadeneira,Gustavo Eguez,Residential,2698,-1.2621072,-78.6302071,6,-75.17,CONNECTED
205,Araujo,Constantino Fernández,Dense Urban,2552,-1.2361386,-78.626783,9,-127.19,CONNECTED
206,Araujo,Eloy Alfaro,Dense Urban,2554,-1.2368582,-78.6275447,9,-129.53,CONNECTED
207,Araujo,Eugenio Espejo,Dense Urban,2559,-1.2372755,-78.6279436,5,-132.58,CONNECTED
208,Araujo,Joaquín Lalama,Dense Urban,2565,-1.2380798,-78.6287053,5,-134.33,CONNECTED
209,Araujo,Luis A. Martínez,Dense Urban,2565,-1.2388152,-78.6294886,5,-135.89,CONNECTED
210,Araujo,Manuela Cañizares,Dense Urban,2547,-1.2354339,-78.6259369,9,-124.32,CONNECTED
211,Araujo,Mariano Altamirano,Dense Urban,2563,-1.2376628,-78.628316,5,-133.45,CONNECTED
212,Araujo,Obispo Iturralde,Dense Urban,2567,-1.2384697,-78.6291227,1,-124.64,CONNECTED
213,Araujo,Tomás Sevilla,Dense Urban,2552,-1.2364982,-78.627179,9,-128.43,CONNECTED
214,Araujo,Vicente Maldonado,Dense Urban,2551,-1.235823,-78.626396,9,-125.95,CONNECTED
215,Araza,Las Aguacollas,Residential,2612,-1.2348093,-78.6348464,10,-103.58,CONNECTED
216,Arenal,Chiles,Dense Urban,2614,-1.2466751,-78.6208348,10,-111.16,CONNECTED
217,Arenal,Collay,Dense Urban,2614,-1.2454455,-78.6212253,10,-106.74,CONNECTED
218,Argentina,Avenida de las Américas,Dense Urban,2529,-1.2378155,-78.6128849,2,-121.67,CONNECTED
219,Argentina,Avenida de las Américas,Dense Urban,2529,-1.237761,-78.6129251,2,-122.25,CONNECTED
220,Argentina,Avenida de las Américas,Dense Urban,2543,-1.231848,-78.6158975,5,-117.41,CONNECTED
221,Argentina,Avenida de las Américas,Dense Urban,2544,-1.2319263,-78.6158514,5,-117.52,CONNECTED
222,Argentina,Bolivia,Dense Urban,2532,-1.2349852,-78.6146439,9,-130.47,CONNECTED
223,Argentina,Chile,Dense Urban,2541,-1.2327195,-78.6153209,5,-119.3,CONNECTED
224,Argentina,El Salvador,Dense Urban,2539,-1.233871,-78.6148805,5,-121.35,CONNECTED
225,Argentina,Estados Unidos,Dense Urban,2531,-1.2372461,-78.6132435,2,-126.91,CONNECTED
226,Argentina,Panamá,Dense Urban,2532,-1.2368038,-78.6134833,2,-130.01,CONNECTED
227,Argentina,Puerto Rico,Dense Urban,2534,-1.2359016,-78.614076,9,-132.23,CONNECTED
228,Argos,El Pusina,Residential,2671,-1.2379441,-78.637412,8,-105.9,CONNECTED
229,Arica,Avenida Indoamerica,Dense Urban,2547,-1.2342138,-78.6012099,3,-134.61,CONNECTED
230,Arica,Barranquilla,Residential,2557,-1.2360722,-78.6017119,3,-86.97,CONNECTED
231,Arica,Paramaribo,Dense Urban,2550,-1.2346204,-78.6014686,3,-117.08,CONNECTED
232,Arica,Recife,Residential,2554,-1.2352476,-78.6015295,3,-85.03,CONNECTED
233,Arroyo del Rio,Baquerizo Moreno,Dense Urban,2689,-1.2604205,-78.6282142,6,-103.18,CONNECTED
234,Arroyo del Rio,Placido Camamaño,Dense Urban,2689,-1.2597705,-78.6282917,6,-102.41,CONNECTED
235,Arturo Borja,Avenida Antonio Clavijo,Residential,2693,-1.261472,-78.635302,6,-89.32,CONNECTED
236,Arturo Borja,Avenida Jácome Clavijo,Park/Periphery,2713,-1.2652268,-78.6325497,6,-124.41,CONNECTED
237,Arturo Borja,Víctor Manuel Garcés,Residential,2699,-1.261948,-78.635014,6,-88.97,CONNECTED
238,Aruba,Barbados,Residential,2529,-1.2325749,-78.6128751,9,-96.16,CONNECTED
239,Aruba,Haití,Residential,2535,-1.2320163,-78.6137591,9,-94.66,CONNECTED
240,Asunción,Bogotá,Residential,2508,-1.2436664,-78.6068932,2,-106.93,CONNECTED
241,Asunción,Bogotá,Residential,2508,-1.2435768,-78.6068682,2,-106.83,CONNECTED
242,Asunción,Brasilia,Residential,2510,-1.2434546,-78.6064951,2,-107.46,CONNECTED
243,Asunción,Buenos Aires,Residential,2495,-1.2430523,-78.6051742,2,-106.52,CONNECTED
244,Asunción,Calle AX,Residential,2504,-1.2438557,-78.6078209,2,-105.4,CONNECTED
245,Asunción,Cochabamba,Residential,2499,-1.2438552,-78.6082601,2,-104.01,CONNECTED
246,Asunción,Puerto Principe,Residential,2508,-1.2433025,-78.6058182,2,-108.01,CONNECTED
247,Asunción,Río de Janeiro,Park/Periphery,2485,-1.2437395,-78.6093495,2,-109.04,CONNECTED
248,Asunción,Unnamed Road,Residential,2508,-1.243324,-78.605891,2,-107.93,CONNECTED
249,Atacazo,Pasaje,Dense Urban,2569,-1.2392647,-78.6170162,1,-129.73,CONNECTED
250,Atacazo,Quispicacha,Dense Urban,2571,-1.2396681,-78.6168781,1,-129.73,CONNECTED
251,Atlanta,Avenida Nassau,Dense Urban,2557,-1.2317627,-78.6038384,3,-17.68,CONNECTED
