Node_ID,Primary_Street,Secondary_Street,Morphological_Clutter,Altitude_m,Latitude,Longitude,Serving_GW_ID,RSSI_dBm,Status
50,22 de Enero,Destacamento Soldado Vargas,Residential,2576,-1.2222035,-78.6064579,6,-105.52,CONNECTED
51,22 de Enero,Destacamento de los Tayos,Residential,2570,-1.2238979,-78.6037841,6,-93.71,CONNECTED
52,22 de Enero,Galo Holina,Residential,2577,-1.2220197,-78.6067419,6,-105.72,CONNECTED
53,22 de Enero,Unnamed Road,Residential,2558,-1.2261415,-78.6011912,6,-96.29,CONNECTED
54,22 de Enero,Unnamed Road,Residential,2562,-1.2255935,-78.6017843,6,-95.62,CONNECTED
55,22 de Enero,Unnamed Road,Residential,2564,-1.2247158,-78.6027397,6,-94.65,CONNECTED
56,22 de Enero,Unnamed Road,Residential,2565,-1.22524,-78.6021645,6,-95.21,CONNECTED
57,22 de Enero,Unnamed Road,Residential,2565,-1.2246507,-78.6028131,6,-94.58,CONNECTED
58,22 de Enero,Unnamed Road,Residential,2566,-1.2245498,-78.6029296,6,-94.47,CONNECTED
59,22 de Enero,Unnamed Road,Residential,2569,-1.2236957,-78.6041039,6,-93.43,CONNECTED
60,22 de Enero,Unnamed Road,Residential,2569,-1.2235126,-78.604397,6,-93.19,CONNECTED
61,22 de Enero,Unnamed Road,Residential,2569,-1.2234759,-78.6044555,6,-93.15,CONNECTED
62,22 de Enero,Unnamed Road,Residential,2569,-1.2232605,-78.6047989,6,-92.9,CONNECTED
63,22 de Enero,Unnamed Road,Residential,2571,-1.2228268,-78.6054786,6,-104.58,CONNECTED
64,22 de Enero,Unnamed Road,Residential,2573,-1.2227082,-78.6056626,6,-105.02,CONNECTED
65,24 de Mayo,Avenida Pichincha,Dense Urban,2652,-1.2499551,-78.6253743,3,-111.8,CONNECTED
66,24 de Mayo,Cañar,Dense Urban,2652,-1.2497838,-78.6241509,3,-105.86,CONNECTED
67,24 de Mayo,Tungurahua,Dense Urban,2649,-1.2497133,-78.6236828,3,-104.32,CONNECTED
68,5 de Junio,Avenida Cevallos,Dense Urban,2559,-1.2369938,-78.6219568,1,-125.27,CONNECTED
69,5 de Junio,Avenida Cevallos,Dense Urban,2560,-1.2370395,-78.6219271,1,-124.78,CONNECTED
70,5 de Junio,Darquea,Dense Urban,2560,-1.2359864,-78.6226111,1,-130.45,CONNECTED
71,5 de Junio,Primera Imprenta,Dense Urban,2560,-1.2364528,-78.6223082,1,-127.72,CONNECTED
72,5 de Junio,Simón Bolívar,Dense Urban,2558,-1.2354523,-78.6229581,5,-129.88,CONNECTED
73,9 de Octubre,Agustin Franco,Dense Urban,2676,-1.2591414,-78.6182113,4,-130.63,CONNECTED
74,9 de Octubre,Antonio Pineda,Dense Urban,2664,-1.2592705,-78.6168996,4,-132.52,CONNECTED
75,9 de Octubre,Avenida Luis Alberto Valencia,Dense Urban,2666,-1.2594647,-78.6167666,4,-132.92,CONNECTED
76,9 de Octubre,Cacique Álvarez,Dense Urban,2691,-1.2601414,-78.6190877,4,-131.1,CONNECTED
77,9 de Octubre,José García,Dense Urban,2680,-1.25955,-78.618571,4,-130.77,CONNECTED
78,9 de Octubre,José Mires,Dense Urban,2675,-1.258947,-78.6180413,4,-130.58,CONNECTED
79,9 de Octubre,José de Antepara,Residential,2697,-1.261199,-78.619766,9,-100.7,CONNECTED
80,9 de Octubre,Manuel Matheu,Residential,2703,-1.2622092,-78.620717,4,-110.69,CONNECTED
81,9 de Octubre,Pasaje F,Residential,2699,-1.2614302,-78.619973,4,-109.26,CONNECTED
82,9 de Octubre,Pasaje Piales,Residential,2693,-1.260711,-78.6194059,4,-95.68,CONNECTED
83,A la Costa,Avenida Rodrigo Pachano,Residential,2523,-1.2286529,-78.6246417,5,-104.5,CONNECTED
84,A la Costa,Avenida Rodrigo Pachano,Residential,2523,-1.2286132,-78.6246674,5,-104.65,CONNECTED
85,A la Costa,Himno Nacional,Residential,2521,-1.228078,-78.6250402,5,-107.23,CONNECTED
86,A la Costa,Virgen Del Sol (Trajano Mera),Residential,2522,-1.2275306,-78.6254547,5,-108.65,CONNECTED
87,Abdón Calderón,Avenida Cevallos,Dense Urban,2553,-1.2356667,-78.620392,5,-118.39,CONNECTED
88,Abdón Calderón,Avenida Cevallos,Dense Urban,2553,-1.2355964,-78.6204183,5,-118.07,CONNECTED
89,Abdón Calderón,Avenida González Suárez,Dense Urban,2541,-1.232884,-78.6215167,5,-96.05,CONNECTED
90,Abdón Calderón,Avenida González Suárez,Dense Urban,2541,-1.2327998,-78.6215713,5,-94.56,CONNECTED
91,Abdón Calderón,Avenida Pasteur,Dense Urban,2535,-1.2320641,-78.622051,5,-81.91,CONNECTED
92,Abdón Calderón,Avenida Pasteur,Dense Urban,2536,-1.232131,-78.622014,5,-82.11,CONNECTED
93,Abdón Calderón,Darquea,Dense Urban,2551,-1.2346203,-78.620815,5,-112.96,CONNECTED
94,Abdón Calderón,Eduardo Paredes,Dense Urban,2540,-1.2325347,-78.621758,5,-89.21,CONNECTED
95,Abdón Calderón,Juan Cajas,Dense Urban,2556,-1.2360218,-78.6202823,5,-119.85,CONNECTED
96,Abdón Calderón,Primera Imprenta,Dense Urban,2549,-1.2350001,-78.6206746,5,-115.12,CONNECTED
97,Abdón Calderón,Simón Bolívar,Dense Urban,2549,-1.2336258,-78.6211622,5,-105.51,CONNECTED
98,Abel Castillo,Aparicio Rivadeneira,Dense Urban,2694,-1.2616999,-78.6304858,9,-117.3,CONNECTED
99,Abel Gilbert,Avenida Pasteur,Dense Urban,2517,-1.230983,-78.6181092,0,-150,OUTAGE
100,Abel Gilbert,Julian Coronel,Residential,2511,-1.2300718,-78.6181788,5,-106.29,CONNECTED
101,Abel Gilbert,Miguel Campadónico,Residential,2499,-1.2296043,-78.6177187,5,-110.56,CONNECTED
102,Abel Gilbert,Pablo Arturo Suárez,Dense Urban,2515,-1.2303583,-78.6181587,0,-150,OUTAGE
103,Afectos Intimos,La Heroina,Residential,2541,-1.2266642,-78.6256348,5,-91.25,CONNECTED
104,Afectos Intimos,Virgen Del Sol (Trajano Mera),Residential,2523,-1.2272895,-78.6251412,5,-108.27,CONNECTED
105,Agricultura,Calle F,Residential,2519,-1.2271762,-78.6238575,5,-108.13,CONNECTED
106,Agricultura,Catesismo PG,Residential,2527,-1.2263743,-78.624754,5,-90.72,CONNECTED
107,Aguas Verdes,Huaquillas,Residential,2559,-1.2277581,-78.6054122,6,-87.5,CONNECTED
108,Aguas Verdes,La Piedra,Residential,2550,-1.2266181,-78.6045802,6,-90.03,CONNECTED
109,Alajuela,Asunción,Residential,2507,-1.2437714,-78.6073536,2,-106.31,CONNECTED
110,Alberto Moncayo,Manuel Isaías Sánchez,Residential,2699,-1.261097,-78.634489,9,-94.17,CONNECTED
111,Alberto Rosero,Destacamento Base Norte,Residential,2578,-1.2243325,-78.6006639,1,-110.65,CONNECTED
112,Alberto Rosero,Destacamento J. Jimenez Banga,Residential,2582,-1.2216225,-78.6050161,6,-109.02,CONNECTED
113,Alberto Rosero,Destacamento Pachicutza,Residential,2580,-1.2220821,-78.6042782,6,-108.95,CONNECTED
114,Alberto Rosero,Destacamento Soldado Vargas,Residential,2586,-1.2212927,-78.6056082,6,-109.45,CONNECTED
115,Alberto Rosero,Destacamento de los Tayos,Residential,2585,-1.2228889,-78.6027846,1,-110.17,CONNECTED
116,Alberto Rosero,Segundo Quiros,Residential,2575,-1.2243584,-78.5999511,1,-110.96,CONNECTED
117,Alberto Rosero,Unnamed Road,Residential,2574,-1.224329,-78.5993115,1,-111.25,CONNECTED
118,Alberto Rosero,Unnamed Road,Residential,2577,-1.2235707,-78.6020114,6,-109.87,CONNECTED
119,Alberto Rosero,Unnamed Road,Residential,2578,-1.2243566,-78.6004495,1,-110.74,CONNECTED
120,Alberto Rosero,Unnamed Road,Residential,2582,-1.2224964,-78.6034933,6,-109.79,CONNECTED
121,Albión,Batallón los Rifles,Dense Urban,2676,-1.2559017,-78.6196317,4,-122.73,CONNECTED
122,Albión,Diego Donoso,Dense Urban,2678,-1.2564081,-78.6203479,4,-121.96,CONNECTED
123,Albión,José Mires,Dense Urban,2678,-1.2561771,-78.6199661,4,-122.4,CONNECTED
124,Albión,Letamendi,Dense Urban,2675,-1.255646,-78.6193193,4,-123.12,CONNECTED
125,Alcedo y Bejarano,Balarezo Moncayo,Dense Urban,2679,-1.2587422,-78.6332624,9,-94.27,CONNECTED
126,Alcedo y Bejarano,Efrén Reyes,Dense Urban,2682,-1.2592442,-78.6339974,9,-105.17,CONNECTED
127,Alejandro Chavez,El Precursor,Park/Periphery,2643,-1.234034,-78.6365126,7,-127.66,CONNECTED
128,Alejandro Chavez,Las Aguacollas,Residential,2639,-1.2348763,-78.6375682,7,-105.91,CONNECTED
129,Alejandro Chavez,Las Aguacollas,Residential,2641,-1.2348767,-78.6376987,7,-105.98,CONNECTED
130,Alejandro Chavez,Maugeri,Residential,2657,-1.2361115,-78.6394844,3,-108.35,CONNECTED
131,Alejo Lascano,Izquieta Perez,Residential,2501,-1.2303021,-78.6162947,2,-110.89,CONNECTED
132,Alemania (Bogota),Noruega,Residential,2465,-1.2389729,-78.6111832,2,-53.55,CONNECTED
133,Alemania (Bogota),Portugal,Dense Urban,2469,-1.2387731,-78.6115668,2,-17.68,CONNECTED
134,Alemania (Bogota),Suiza (La Paz),Residential,2463,-1.2391954,-78.6107822,2,-63.57,CONNECTED
135,Alfonso Minacho,El Chaguarquero,Park/Periphery,2583,-1.2232421,-78.6100402,6,-121.69,CONNECTED
136,Alfonso Minacho,Francisco Sampedro,Residential,2579,-1.2228138,-78.6091017,6,-102.38,CONNECTED
137,Algeciras,Americo Vespucio,Residential,2652,-1.2548768,-78.6387691,3,-103.8,CONNECTED
138,Algeciras,Avenida Quis Quis,Residential,2660,-1.254931,-78.637901,3,-103.06,CONNECTED
139,Algeciras,Centa,Residential,2652,-1.2548541,-78.6388322,3,-103.85,CONNECTED
140,Almagro,Benalcázar,Dense Urban,2640,-1.2477433,-78.6334242,7,-134.35,CONNECTED
141,Almagro,Magallanes,Dense Urban,2640,-1.2481969,-78.6329712,7,-133.73,CONNECTED
142,Almagro,Pizarro,Residential,2631,-1.2473181,-78.6338531,7,-98.43,CONNECTED
143,Ambrosio Davalos,José García,Dense Urban,2681,-1.2586683,-78.6191949,4,-128.54,CONNECTED
144,Ambrosio Davalos,José Mires,Dense Urban,2674,-1.2580841,-78.6186236,4,-128.45,CONNECTED
145,Americo Vespucio,Málaga,Residential,2655,-1.2533711,-78.6388444,3,-103.63,CONNECTED
146,Americo Vespucio,Valencia,Residential,2655,-1.2530488,-78.6388492,3,-103.6,CONNECTED
147,Ana María Albornoz,Óscar Efrén Reyes,Residential,2705,-1.261353,-78.632573,9,-93.47,CONNECTED
148,Angela Coronado,Maugeri,Residential,2658,-1.2370346,-78.6386031,3,-107.54,CONNECTED
149,Angela Coronado,Nieto Polo de Aguila,Residential,2621,-1.2356386,-78.636587,7,-104.96,CONNECTED
150,Angela Coronado,Raymundo de Salazar,Residential,2657,-1.2367812,-78.6382485,3,-107.48,CONNECTED
151,Angela Coronado,Unnamed Road,Residential,2651,-1.2364253,-78.6377504,7,-105.32,CONNECTED
152,Angela Coronado,Uvas,Residential,2628,-1.2358048,-78.6368293,7,-105.02,CONNECTED
153,Aniceto Jordan Manzano,Avenida Antonio Clavijo,Dense Urban,2668,-1.2572303,-78.633971,9,-106.94,CONNECTED
154,Aniceto Jordan Manzano,César Silva,Dense Urban,2668,-1.257468,-78.6324408,9,-95.22,CONNECTED
155,Aniceto Jordan Manzano,Isaac Robayo,Dense Urban,2674,-1.2581489,-78.6319541,9,-84.63,CONNECTED
156,Ante,Avenida Los Héroes,Dense Urban,2694,-1.2607726,-78.623858,4,-129.39,CONNECTED
157,Ante,Pablo Arenas,Residential,2697,-1.2620794,-78.6229103,9,-97.34,CONNECTED
158,Ante,Pasaje 2,Dense Urban,2694,-1.261251,-78.623538,4,-130.38,CONNECTED
159,Ante,Selva Alegre,Dense Urban,2694,-1.2615785,-78.6232785,4,-131.05,CONNECTED
160,Antillas,Bolivar,Dense Urban,2540,-1.2316559,-78.6176717,5,-118.28,CONNECTED
161,Antisana,Avenida Los Andes,Dense Urban,2602,-1.2413735,-78.6207979,1,-130.01,CONNECTED
162,Antisana,Carihuayrazo,Dense Urban,2606,-1.2412517,-78.6228553,1,-126.42,CONNECTED
163,Antisana,Carihuayrazo,Dense Urban,2609,-1.2413456,-78.6214557,1,-129.49,CONNECTED
164,Antisana,Pasochoa,Dense Urban,2609,-1.241313,-78.6223274,1,-127.7,CONNECTED
165,Antisana,Pasochoa,Dense Urban,2610,-1.2413242,-78.6219175,1,-128.56,CONNECTED
166,Antofagasta,Encarnación,Dense Urban,2556,-1.232145,-78.6026951,6,-131.18,CONNECTED
167,Antofagasta,Guanajuato,Dense Urban,2550,-1.2330101,-78.6026386,6,-132.07,CONNECTED
168,Antofagasta,Paramaribo,Dense Urban,2553,-1.2344636,-78.6026488,6,-133.53,CONNECTED
169,Antofagasta,Tegucigalpa,Dense Urban,2552,-1.2340479,-78.6026488,6,-133.1,CONNECTED
170,Antofagasta,Unnamed Road,Dense Urban,2550,-1.2335773,-78.6026461,6,-132.62,CONNECTED
171,Antonio Arellano,Avenida Rumiñahui,Dense Urban,2658,-1.251298,-78.6230358,3,-17.68,CONNECTED
172,Antonio Arellano,Avenida Rumiñahui,Dense Urban,2659,-1.2514202,-78.6230657,3,-61.26,CONNECTED
173,Antonio Arellano,Ignacio Indaburo,Dense Urban,2663,-1.2520344,-78.6230818,3,-90.44,CONNECTED
174,Antonio Arellano,José Mires,Dense Urban,2666,-1.2526576,-78.6230869,4,-93.86,CONNECTED
175,Antonio Díaz,José Suarez,Dense Urban,2673,-1.2529486,-78.6239463,4,-17.68,CONNECTED
176,Antonio Flores,Camilo Ponce,Dense Urban,2694,-1.2598798,-78.6262044,9,-125.9,CONNECTED
177,Antonio Flores,Isidro Ayora,Dense Urban,2692,-1.2599736,-78.6253321,4,-127.92,CONNECTED
178,Antonio Flores,Jeronimo Carrion,Dense Urban,2693,-1.2599331,-78.6257659,9,-127.01,CONNECTED
179,Antonio José de Sucre,Eloy Alfaro,Dense Urban,2571,-1.2394566,-78.6257655,1,-113.29,CONNECTED
180,Antonio José de Sucre,Eugenio Espejo,Dense Urban,2575,-1.2398346,-78.6262045,1,-116.09,CONNECTED
181,Antonio José de Sucre,Floreana I,Dense Urban,2589,-1.2455861,-78.6316911,1,-135.37,CONNECTED
182,Antonio José de Sucre,Francisco Flor,Dense Urban,2579,-1.2447534,-78.6314115,1,-134.25,CONNECTED
183,Antonio José de Sucre,Guayaquil,Dense Urban,2577,-1.243976,-78.6305668,1,-132.36,CONNECTED
184,Antonio José de Sucre,Joaquín Lalama,Dense Urban,2576,-1.2406209,-78.6270758,1,-120.7,CONNECTED
185,Antonio José de Sucre,José Joaquín de Olmedo,Dense Urban,2580,-1.2445107,-78.6311822,1,-133.73,CONNECTED
186,Antonio José de Sucre,Juan León Mera,Dense Urban,2581,-1.2417087,-78.6281935,1,-125.37,CONNECTED
187,Antonio José de Sucre,Juan Montalvo,Dense Urban,2578,-1.2422423,-78.6287568,1,-127.3,CONNECTED
188,Antonio José de Sucre,Luis A. Martínez,Dense Urban,2578,-1.2411356,-78.6276067,1,-123.07,CONNECTED
189,Antonio José de Sucre,Mariano Castillo,Dense Urban,2581,-1.2427926,-78.6293457,1,-129.1,CONNECTED
190,Antonio José de Sucre,Mariano Eguez,Dense Urban,2579,-1.2402228,-78.6266398,1,-118.53,CONNECTED
191,Antonio José de Sucre,Pasaje José E. Rodo,Dense Urban,2578,-1.2436882,-78.6302633,1,-131.61,CONNECTED
192,Antonio José de Sucre,Quito,Dense Urban,2580,-1.2433619,-78.6299193,1,-130.72,CONNECTED
193,Antonio Machado,Avenida Manuela Sáenz,Residential,2697,-1.2613331,-78.6394619,9,-93.43,CONNECTED
194,Antonio Machado,García Lorca,Residential,2689,-1.260777,-78.638196,9,-90.66,CONNECTED
195,Antonio Machado,Gustavo Adolfo Bécquer,Residential,2691,-1.260936,-78.638556,9,-91.5,CONNECTED
196,Antonio Machado,Menéndez y Pelayo,Residential,2693,-1.261102,-78.638912,9,-92.3,CONNECTED
197,Antonio Pineda,Granaderos,Dense Urban,2665,-1.2594056,-78.617038,4,-132.51,CONNECTED
198,Antonio Pineda,José García,Dense Urban,2679,-1.2602235,-78.618083,4,-132.31,CONNECTED
199,Antonio Pineda,José Mires,Dense Urban,2669,-1.2597488,-78.6174542,4,-132.41,CONNECTED
200,Antonio Romero,José García,Dense Urban,2681,-1.258571,-78.6192668,4,-128.27,CONNECTED
201,Antonio de Sierra,José García,Dense Urban,2680,-1.258469,-78.619355,4,-127.96,CONNECTED
202,Aparicio Rivadeneira,Avenida Jácome Clavijo,Dense Urban,2691,-1.2614777,-78.6309005,9,-115.48,CONNECTED
203,Aparicio Rivadeneira,Avenida Jácome Clavijo,Dense Urban,2691,-1.2614351,-78.6309854,9,-115.11,CONNECTED
204,Aparicio Rivadeneira,Gustavo Eguez,Residential,2698,-1.2621072,-78.6302071,9,-85.28,CONNECTED
205,Araujo,Constantino Fernández,Dense Urban,2552,-1.2361386,-78.626783,5,-126.76,CONNECTED
206,Araujo,Eloy Alfaro,Dense Urban,2554,-1.2368582,-78.6275447,5,-129.16,CONNECTED
207,Araujo,Eugenio Espejo,Dense Urban,2559,-1.2372755,-78.6279436,0,-150,OUTAGE
208,Araujo,Joaquín Lalama,Dense Urban,2565,-1.2380798,-78.6287053,0,-150,OUTAGE
209,Araujo,Luis A. Martínez,Dense Urban,2565,-1.2388152,-78.6294886,0,-150,OUTAGE
210,Araujo,Manuela Cañizares,Dense Urban,2547,-1.2354339,-78.6259369,5,-123.79,CONNECTED
211,Araujo,Mariano Altamirano,Dense Urban,2563,-1.2376628,-78.628316,0,-150,OUTAGE
212,Araujo,Obispo Iturralde,Dense Urban,2567,-1.2384697,-78.6291227,1,-125.37,CONNECTED
213,Araujo,Tomás Sevilla,Dense Urban,2552,-1.2364982,-78.627179,5,-128.03,CONNECTED
214,Araujo,Vicente Maldonado,Dense Urban,2551,-1.235823,-78.626396,5,-125.48,CONNECTED
215,Araza,Las Aguacollas,Residential,2612,-1.2348093,-78.6348464,8,-108.47,CONNECTED
216,Arenal,Chiles,Dense Urban,2614,-1.2466751,-78.6208348,8,-119.5,CONNECTED
217,Arenal,Collay,Dense Urban,2614,-1.2454455,-78.6212253,8,-122.95,CONNECTED
218,Argentina,Avenida de las Américas,Dense Urban,2529,-1.2378155,-78.6128849,2,-121.67,CONNECTED
219,Argentina,Avenida de las Américas,Dense Urban,2529,-1.237761,-78.6129251,2,-122.25,CONNECTED
220,Argentina,Avenida de las Américas,Dense Urban,2543,-1.231848,-78.6158975,5,-124.34,CONNECTED
221,Argentina,Avenida de las Américas,Dense Urban,2544,-1.2319263,-78.6158514,5,-124.47,CONNECTED
222,Argentina,Bolivia,Dense Urban,2532,-1.2349852,-78.6146439,5,-129.08,CONNECTED
223,Argentina,Chile,Dense Urban,2541,-1.2327195,-78.6153209,5,-126.06,CONNECTED
224,Argentina,El Salvador,Dense Urban,2539,-1.233871,-78.6148805,5,-127.71,CONNECTED
225,Argentina,Estados Unidos,Dense Urban,2531,-1.2372461,-78.6132435,2,-126.91,CONNECTED
226,Argentina,Panamá,Dense Urban,2532,-1.2368038,-78.6134833,2,-130.01,CONNECTED
227,Argentina,Puerto Rico,Dense Urban,2534,-1.2359016,-78.614076,5,-130.93,CONNECTED
228,Argos,El Pusina,Residential,2671,-1.2379441,-78.637412,3,-106.52,CONNECTED
229,Arica,Avenida Indoamerica,Dense Urban,2547,-1.2342138,-78.6012099,6,-135.1,CONNECTED
230,Arica,Barranquilla,Residential,2557,-1.2360722,-78.6017119,6,-99.48,CONNECTED
231,Arica,Paramaribo,Dense Urban,2550,-1.2346204,-78.6014686,6,-135.13,CONNECTED
232,Arica,Recife,Residential,2554,-1.2352476,-78.6015295,6,-99,CONNECTED
233,Arroyo del Rio,Baquerizo Moreno,Dense Urban,2689,-1.2604205,-78.6282142,9,-120.64,CONNECTED
234,Arroyo del Rio,Placido Camamaño,Dense Urban,2689,-1.2597705,-78.6282917,9,-119.48,CONNECTED
235,Arturo Borja,Avenida Antonio Clavijo,Residential,2693,-1.261472,-78.635302,9,-85.12,CONNECTED
236,Arturo Borja,Avenida Jácome Clavijo,Park/Periphery,2713,-1.2652268,-78.6325497,9,-127.17,CONNECTED
237,Arturo Borja,Víctor Manuel Garcés,Residential,2699,-1.261948,-78.635014,9,-97.74,CONNECTED
238,Aruba,Barbados,Residential,2529,-1.2325749,-78.6128751,5,-95.4,CONNECTED
239,Aruba,Haití,Residential,2535,-1.2320163,-78.6137591,5,-93.88,CONNECTED
240,Asunción,Bogotá,Residential,2508,-1.2436664,-78.6068932,2,-106.93,CONNECTED
241,Asunción,Bogotá,Residential,2508,-1.2435768,-78.6068682,2,-106.83,CONNECTED
242,Asunción,Brasilia,Residential,2510,-1.2434546,-78.6064951,2,-107.46,CONNECTED
243,Asunción,Buenos Aires,Residential,2495,-1.2430523,-78.6051742,2,-106.52,CONNECTED
244,Asunción,Calle AX,Residential,2504,-1.2438557,-78.6078209,2,-105.4,CONNECTED
245,Asunción,Cochabamba,Residential,2499,-1.2438552,-78.6082601,2,-104.01,CONNECTED
246,Asunción,Puerto Principe,Residential,2508,-1.2433025,-78.6058182,2,-108.01,CONNECTED
247,Asunción,Río de Janeiro,Park/Periphery,2485,-1.2437395,-78.6093495,2,-109.04,CONNECTED
248,Asunción,Unnamed Road,Residential,2508,-1.243324,-78.605891,2,-107.93,CONNECTED
249,Atacazo,Pasaje,Dense Urban,2569,-1.2392647,-78.6170162,1,-125.06,CONNECTED
250,Atacazo,Quispicacha,Dense Urban,2571,-1.2396681,-78.6168781,1,-125.6,CONNECTED
251,Atlanta,Avenida Nassau,Dense Urban,2557,-1.2317627,-78.6038384,6,-128.77,CONNECTED
