Node_ID,Primary_Street,Secondary_Street,Morphological_Clutter,Altitude_m,Latitude,Longitude,Serving_GW_ID,RSSI_dBm,Status
1438,Ernesto Miño,Víctor Manuel Garcés,Residential,2697,-1.260934,-78.633605,6,-93.26,CONNECTED
1439,Esmeraldas,Los Rios,Dense Urban,2629,-1.2465493,-78.6243687,2,-127.27,CONNECTED
1440,Esmeraldas,Oriente,Dense Urban,2619,-1.2456138,-78.6232024,13,-131.09,CONNECTED
1441,Esmeraldas,Puyo,Dense Urban,2629,-1.2465887,-78.6244284,2,-127.12,CONNECTED
1442,Esmeraldas,Tungurahua,Dense Urban,2632,-1.246777,-78.6247883,2,-126.17,CONNECTED
1443,Esmeraldas,Zamora Chinchipe,Dense Urban,2629,-1.2461886,-78.6237886,2,-128.71,CONNECTED
1444,Española,Galapagos,Residential,2600,-1.248699,-78.6170427,13,-89.92,CONNECTED
1445,Española,Pululahua,Residential,2601,-1.2486339,-78.6169801,13,-89.85,CONNECTED
1446,Española,Reventador,Residential,2603,-1.249498,-78.6182445,13,-90.68,CONNECTED
1447,Espiritu Santo Correa,José Mires,Dense Urban,2675,-1.2572726,-78.6192219,1,-113.91,CONNECTED
1448,Espiritu Santo Correa,Letamendi,Dense Urban,2671,-1.2567929,-78.618568,1,-113.49,CONNECTED
1449,Estación Charles Darwin,Mitad del Mundo,Residential,2644,-1.260239,-78.609935,9,-102.83,CONNECTED
1450,Estados Unidos,Nicaragua,Dense Urban,2533,-1.237621,-78.6139093,12,-102.77,CONNECTED
1451,Estados Unidos,Paraguay,Residential,2542,-1.2366401,-78.6162136,12,-73.19,CONNECTED
1452,Estanislao Zambrano,José Mires,Dense Urban,2668,-1.2531122,-78.6221232,9,-107.22,CONNECTED
1453,Estanislao Zambrano,Letamendi,Dense Urban,2662,-1.2527835,-78.6213124,9,-105.06,CONNECTED
1454,Eugenio Espejo,García Moreno,Dense Urban,2555,-1.2367921,-78.6282867,3,-125.09,CONNECTED
1455,Eugenio Espejo,Juan Benigno Vela,Dense Urban,2577,-1.2412017,-78.6251207,11,-102.47,CONNECTED
1456,Eugenio Espejo,Lizardo Ruiz,Dense Urban,2549,-1.2362448,-78.6286778,3,-125.08,CONNECTED
1457,Eugenio Espejo,Lizardo Ruiz,Dense Urban,2550,-1.2363245,-78.6286224,3,-125.07,CONNECTED
1458,Eugenio Espejo,Primera Imprenta,Dense Urban,2575,-1.2400707,-78.6260353,11,-86.7,CONNECTED
1459,Eugenio Espejo,Simón Bolívar,Dense Urban,2573,-1.2391226,-78.6267041,11,-100.62,CONNECTED
1460,Eugenio Espejo,Unnamed Road,Dense Urban,2576,-1.2420138,-78.6244226,11,-110.95,CONNECTED
1461,Eugenio Espejo,Unnamed Road,Dense Urban,2586,-1.2425868,-78.6241949,11,-114.13,CONNECTED
1462,Eugenio Espejo,Vicente Rocafuerte,Dense Urban,2570,-1.2386541,-78.6270208,11,-106.02,CONNECTED
1463,Eusebio Barrera,Imbabura,Dense Urban,2647,-1.2529556,-78.6199824,9,-111.61,CONNECTED
1464,Eusebio Barrera,José García,Dense Urban,2671,-1.2546457,-78.6220563,1,-127.37,CONNECTED
1465,Eusebio Barrera,José Mires,Dense Urban,2667,-1.254161,-78.6214066,9,-114.17,CONNECTED
1466,Eusebio Barrera,Letamendi,Dense Urban,2659,-1.2536439,-78.6207075,9,-112.51,CONNECTED
1467,Ezequiel Landaruzi,José García,Dense Urban,2681,-1.2587833,-78.6190853,1,-108.77,CONNECTED
1468,Filadelfia,Juticalpa,Park/Periphery,2549,-1.2303401,-78.5988545,7,-106.92,CONNECTED
1469,Filocorrales,Sabanilla,Dense Urban,2538,-1.2396071,-78.6145337,12,-115.78,CONNECTED
1470,Filomentor Cuesta,Primera Imprenta,Dense Urban,2557,-1.2355668,-78.6212753,3,-115.91,CONNECTED
1471,Floreana,Juan Benigno Vela,Dense Urban,2589,-1.2462054,-78.6306734,2,-125.61,CONNECTED
1472,Floreana,Los Llangantes,Dense Urban,2575,-1.238676,-78.6187279,11,-129.63,CONNECTED
1473,Floreana,Montes del Cajas,Dense Urban,2571,-1.2385667,-78.617542,11,-131.92,CONNECTED
1474,Floreana,Montes del Cajas,Dense Urban,2578,-1.239684,-78.6174548,11,-131.77,CONNECTED
1475,Floreana,Teligote,Dense Urban,2578,-1.2391777,-78.6179048,11,-131.05,CONNECTED
1476,Floreana,Tomás Sevilla,Dense Urban,2588,-1.2414433,-78.623828,11,-112.5,CONNECTED
1477,Floreana,Unnamed Road,Dense Urban,2565,-1.2385619,-78.6169598,12,-129.25,CONNECTED
1478,Floreana,Unnamed Road,Dense Urban,2570,-1.2385899,-78.6173477,12,-131.56,CONNECTED
1479,Floreana,Unnamed Road,Dense Urban,2579,-1.2381633,-78.6203578,11,-126.39,CONNECTED
1480,Floreana,Verdeloma,Dense Urban,2556,-1.2382623,-78.6160762,12,-111.36,CONNECTED
1481,Floreana I,Rodrigo De Bastidas,Residential,2583,-1.2480103,-78.6351857,11,-99.13,CONNECTED
1482,Floreana I,Yahuira,Dense Urban,2591,-1.2459706,-78.6309614,2,-126.89,CONNECTED
1483,Francisco Flor,José Joaquín de Olmedo,Dense Urban,2578,-1.2445027,-78.6316597,11,-126.51,CONNECTED
1484,Francisco Flor,José Mejía,Dense Urban,2593,-1.2465162,-78.6296552,11,-127.15,CONNECTED
1485,Francisco Flor,Juan Benigno Vela,Dense Urban,2582,-1.2458994,-78.6303346,11,-126.74,CONNECTED
1486,Francisco Flor,Unnamed Road,Residential,2560,-1.2435979,-78.6324708,3,-101.65,CONNECTED
1487,Francisco Flor,Unnamed Road,Residential,2564,-1.2437166,-78.6323622,11,-111.48,CONNECTED
1488,Francisco Flor,Unnamed Road,Dense Urban,2572,-1.2440698,-78.6320444,11,-126.67,CONNECTED
1489,Francisco Flor,Unnamed Road,Dense Urban,2578,-1.2444812,-78.6317346,11,-126.62,CONNECTED
1490,Francisco Robles,Placido Camamaño,Dense Urban,2695,-1.2596687,-78.6274191,6,-99.07,CONNECTED
1491,Francisco Sampedro,Galo Holina,Residential,2579,-1.2230387,-78.6090641,7,-107.88,CONNECTED
1492,Francisco Sampedro,Unnamed Road,Residential,2561,-1.225563,-78.6078185,7,-89.87,CONNECTED
1493,Francisco Sampedro,Unnamed Road,Residential,2569,-1.2248799,-78.6082508,7,-91.6,CONNECTED
1494,Francisco Sampedro,Unnamed Road,Residential,2574,-1.2241093,-78.6088634,7,-93.5,CONNECTED
1495,Francisco Sampedro,Unnamed Road,Residential,2576,-1.2236437,-78.608962,7,-106.26,CONNECTED
1496,Francisco Sampedro,Unnamed Road,Residential,2581,-1.222382,-78.6091927,8,-91.14,CONNECTED
1497,Galapagos,Genovesa,Residential,2612,-1.251888,-78.6160159,13,-96.1,CONNECTED
1498,Galapagos,Marchena,Residential,2607,-1.2499251,-78.6166938,13,-92.59,CONNECTED
1499,Galapagos,Seymour,Residential,2605,-1.2504966,-78.6165263,13,-93.68,CONNECTED
1500,Galo Plaza,Isidro Ayora,Dense Urban,2691,-1.259782,-78.625326,6,-93.96,CONNECTED
1501,Galo Plaza,Jeronimo Carrion (Camilo Ponce),Dense Urban,2692,-1.2597143,-78.6257369,6,-84.34,CONNECTED
1502,García Lorca,Gómez de la Serna,Residential,2684,-1.2596927,-78.6386559,4,-83.14,CONNECTED
1503,García Lorca,Gómez de la Serna,Residential,2685,-1.2597647,-78.638625,4,-83.26,CONNECTED
1504,García Lorca,López de Ayala,Residential,2695,-1.2612986,-78.6378025,4,-99.25,CONNECTED
1505,García Lorca,Nebrija,Residential,2669,-1.25761,-78.63943,4,-81.93,CONNECTED
1506,García Lorca,Ramón del Valle-Inclán,Residential,2703,-1.262096,-78.637527,6,-99.26,CONNECTED
1507,García Lorca,Soledad Eterna,Residential,2509,-1.2313692,-78.627426,3,-108.71,CONNECTED
1508,García Lorca,Unnamed Road,Residential,2507,-1.2311492,-78.626949,3,-107.9,CONNECTED
1509,García Lorca,Unnamed Road,Residential,2508,-1.2306651,-78.62655,3,-107.5,CONNECTED
1510,García Moreno,Joaquín Ayllon,Dense Urban,2547,-1.234791,-78.6257643,3,-112.49,CONNECTED
1511,García Moreno,Joaquín Lalama,Dense Urban,2559,-1.2375187,-78.6290867,3,-127.8,CONNECTED
1512,García Moreno,Manuela Cañizares,Dense Urban,2545,-1.2350886,-78.6261997,3,-115.32,CONNECTED
1513,García Moreno,Mariano Altamirano,Dense Urban,2556,-1.2371561,-78.6286928,3,-126.51,CONNECTED
1514,García Moreno,Miguel Suarez,Dense Urban,2542,-1.2337023,-78.6240406,3,-92.36,CONNECTED
1515,García Moreno,Obispo Iturralde,Dense Urban,2559,-1.2378872,-78.6295287,3,-129.09,CONNECTED
1516,García Moreno,Tomás Sevilla,Dense Urban,2547,-1.2360656,-78.6274645,3,-121.78,CONNECTED
1517,García Moreno,Vargas Torres,Dense Urban,2546,-1.2342249,-78.6247638,3,-104.11,CONNECTED
1518,García Moreno,Vicente Maldonado,Dense Urban,2548,-1.2354071,-78.6266838,3,-117.95,CONNECTED
1519,Genovesa,Tortuga,Residential,2625,-1.2522115,-78.6165287,2,-103.18,CONNECTED
1520,German Abad,Julio Enrique Paredes,Dense Urban,2530,-1.2314179,-78.618577,12,-125.72,CONNECTED
1521,Gertrudiz Esparza,Imbabura,Dense Urban,2648,-1.254164,-78.618209,9,-121.29,CONNECTED
1522,Gertrudiz Esparza,Isidro Viteri,Dense Urban,2666,-1.2554517,-78.617583,1,-117.8,CONNECTED
1523,Gonzalo Díaz de Pineda,La Rábida,Residential,2635,-1.2489949,-78.6350124,2,-84.84,CONNECTED
1524,Granada,Mallorca,Residential,2673,-1.2577915,-78.6363037,4,-61.16,CONNECTED
1525,Granada,Pontevedra,Residential,2676,-1.2586653,-78.6357135,4,-72.17,CONNECTED
1526,Granaderos,Morales,Residential,2667,-1.2609443,-78.6172627,1,-72.63,CONNECTED
1527,Granaderos,Pasaje 11,Dense Urban,2666,-1.2601618,-78.6171258,1,-94.05,CONNECTED
1528,Guagua Pichincha,Las Coordilleras,Residential,2592,-1.2463486,-78.6170369,13,-84.41,CONNECTED
1529,Gualaceo,La Libertad,Dense Urban,2631,-1.2491358,-78.6210283,9,-128.41,CONNECTED
1530,Gualaceo,Puerto Ayora,Dense Urban,2637,-1.2493047,-78.6217208,9,-123.55,CONNECTED
1531,Gualaceo,Unnamed Road,Dense Urban,2621,-1.2491044,-78.6204631,9,-133.03,CONNECTED
1532,Gualberto Arcos,Julio Enrique Paredes,Residential,2509,-1.2270972,-78.6172512,5,-106.64,CONNECTED
1533,Guancayo,Iguazú,Residential,2564,-1.2355926,-78.6033474,7,-89.92,CONNECTED
1534,Guantánamo,Lima,Residential,2547,-1.2345342,-78.6007426,7,-89.16,CONNECTED
1535,Guantánamo,Punta del Este,Residential,2539,-1.2371233,-78.6015312,12,-100.79,CONNECTED
1536,Guantánamo,San Juan,Park/Periphery,2541,-1.237676,-78.5931505,12,-129.85,CONNECTED
1537,Guantánamo,Valparaíso,Residential,2535,-1.2342681,-78.6000156,12,-102.41,CONNECTED
1538,Guaranda,Loja,Dense Urban,2604,-1.2441616,-78.6252137,13,-123.65,CONNECTED
1539,Guaranda,Pichincha Baja,Dense Urban,2610,-1.2443,-78.6250819,13,-123.32,CONNECTED
1540,Guayabas,Los Mirabeles,Residential,2538,-1.2369609,-78.6315635,3,-95.53,CONNECTED
1541,Guayaquil,José Joaquín de Olmedo,Dense Urban,2590,-1.246437,-78.6285177,11,-125.83,CONNECTED
1542,Guayaquil,Juan Benigno Vela,Dense Urban,2579,-1.2451488,-78.6295481,11,-123.87,CONNECTED
1543,Guayaquil,Plaza Urbina,Dense Urban,2579,-1.2456296,-78.6291205,11,-124.44,CONNECTED
1544,Guayaquil,Plaza Urbina,Dense Urban,2586,-1.2462359,-78.6286447,11,-125.44,CONNECTED
1545,Guayaquil,Simón Bolívar,Dense Urban,2580,-1.2433367,-78.6310808,11,-123.35,CONNECTED
1546,Guayaquil,Vicente Rocafuerte,Residential,2576,-1.2426404,-78.631617,11,-89.06,CONNECTED
1547,Guayas,Morona Santiago,Dense Urban,2631,-1.247688,-78.6223028,2,-131.51,CONNECTED
1548,Guayas,Napo,Dense Urban,2632,-1.2474829,-78.6226122,2,-130.91,CONNECTED
1549,Guayas,Portoviejo,Dense Urban,2632,-1.2475779,-78.6224776,2,-131.17,CONNECTED
1550,Guayas,Puyo,Dense Urban,2634,-1.2471941,-78.6241424,2,-127.68,CONNECTED
1551,Guayas,Tungurahua,Dense Urban,2635,-1.2473489,-78.6245673,2,-126.65,CONNECTED
1552,Gustavo Adolfo Bécquer,Gómez de la Serna,Residential,2686,-1.2598423,-78.6390055,4,-84.43,CONNECTED
1553,Gustavo Adolfo Bécquer,Gómez de la Serna,Residential,2687,-1.2599165,-78.6389743,4,-84.53,CONNECTED
1554,Gustavo Adolfo Bécquer,Nebrija,Residential,2670,-1.257809,-78.639889,4,-83.82,CONNECTED
1555,Guyana,Pasteur,Residential,2490,-1.2323096,-78.6114042,12,-113.29,CONNECTED
1556,Gómez de la Serna,Menéndez y Pelayo,Residential,2685,-1.2599892,-78.6393507,4,-85.6,CONNECTED
1557,Gómez de la Serna,Menéndez y Pelayo,Residential,2686,-1.2600788,-78.6393135,4,-85.71,CONNECTED
1558,Gómez de la Serna,San Sebastián,Residential,2675,-1.2588022,-78.6365525,4,-73.25,CONNECTED
1559,Gómez de la Serna,Unnamed Road,Residential,2676,-1.2591482,-78.6373077,4,-77.3,CONNECTED
1560,Gómez de la Serna,Unnamed Road,Residential,2676,-1.2590884,-78.6373436,4,-77.1,CONNECTED
